,882830820dfffff,882830952bfffff,88283080e7fffff,882830823bfffff,8828308289fffff,8828309523fffff,8828309509fffff,8828309533fffff,88283082a7fffff,8828308763fffff,88283082b1fffff,882830820bfffff,882830803bfffff,88283082c3fffff,8828309539fffff,88283080d9fffff,8828308239fffff,8828309591fffff,8828309597fffff,88283082edfffff,88283095ddfffff,88283080d7fffff,8828309527fffff,88283095d7fffff,8828308253fffff,88283095c1fffff,8828309595fffff,882830871bfffff,882830874dfffff,8828309555fffff,882830866dfffff,8828308741fffff,882830874bfffff,88283095b5fffff,8828308623fffff,88283082cdfffff,8828309513fffff,8828308665fffff,8828309525fffff,8828308299fffff,882830876bfffff,882830824bfffff,8828308097fffff,8828309427fffff,8828309585fffff,8828308295fffff,882830951bfffff,8828308769fffff,8828308209fffff,8828309581fffff,882830953bfffff,8828308765fffff,8828309429fffff,882830870bfffff,88283082ebfffff,88283082e1fffff,88283095a1fffff,88283082d7fffff,882830952dfffff,882830856dfffff,88283082b7fffff,88283082dbfffff,8828308291fffff,8828308747fffff,882830956bfffff,8828308219fffff,8828308281fffff,8828309505fffff,882830828dfffff,88283095d5fffff,88283095a3fffff,88283082b5fffff,882830942dfffff,88283082e5fffff,88283080d3fffff,8828308243fffff,882830951dfffff,88283095c5fffff,88283082bbfffff,8828308287fffff,88283082c7fffff,8828308211fffff,8828309435fffff,8828309519fffff,8828309531fffff,8828309511fffff,882830953dfffff,8828309423fffff,88283095e7fffff,882830828bfffff,88283095a5fffff,88283095e1fffff,88283095e3fffff,88283095a9fffff,8828308743fffff,8828309589fffff,88283095abfffff,882830876dfffff,882830825bfffff,882830821dfffff,88283095bdfffff,8828308259fffff,8828309535fffff,88283080e3fffff,88283095cbfffff,88283082b3fffff,88283082d5fffff,88283082ddfffff,882830958dfffff,8828308293fffff,88283095adfffff,8828309561fffff,8828308247fffff,88283080cbfffff,88283082c1fffff,8828308203fffff,8828308099fffff,88283082d1fffff,8828308755fffff,882830821bfffff,88283095cdfffff,88283080c1fffff,8828308561fffff,88283082e7fffff,8828308739fffff,882830870dfffff,8828308283fffff,882830958bfffff,88283080edfffff,8828309565fffff,88283082c5fffff,88283095bbfffff,8828309515fffff,882830825dfffff,882830950dfffff,88283082e3fffff,88283095c3fffff,8828308709fffff,88283095e5fffff,88283082e9fffff,88283082a3fffff,88283080a9fffff,88283080e9fffff,8828309557fffff,8828308255fffff,88283095b3fffff,88283082a5fffff,8828308213fffff,88283095e9fffff,88283090b7fffff,88283082b9fffff,8828309529fffff,88283095c9fffff,88283082cbfffff,882830942bfffff,88283080ddfffff,88283082a9fffff,88283082d9fffff,88283082bdfffff,88283095a7fffff,8828308257fffff,88283080e1fffff,882830943dfffff,8828308749fffff,882830959dfffff,88283082adfffff,88283082abfffff,8828308207fffff,8828309567fffff,88283082a1fffff,882830829bfffff,8828309503fffff,88283095edfffff,8828309563fffff,882830875dfffff,88283080e5fffff,8828308449fffff,8828308251fffff,882830873bfffff,88283095b7fffff,88283095b9fffff,8828309517fffff,8828309507fffff,88283095c7fffff,88283095ebfffff,8828308201fffff,8828308711fffff,8828309501fffff,8828308215fffff,8828308715fffff,8828309425fffff,8828309421fffff,8828309537fffff,88283082c9fffff,882830950bfffff,8828309583fffff,8828308017fffff,8828309553fffff,8828309521fffff,8828308285fffff,8828308745fffff,88283082d3fffff,8828308761fffff,88283095b1fffff,88283080c9fffff,882830805bfffff,8828309437fffff,8828308297fffff,8828309587fffff,882830829dfffff,8828308217fffff
882830820dfffff,1.0,0.11982324513267816,0.07094171765995874,0.12860608490400194,0.15435878481220627,0.14771541277193248,0.0819194903412486,0.12447782500682852,0.18205262674730613,0.0926907754145429,0.1419705188950226,0.09999192359691796,0.11835171736658784,0.12414197197591975,0.11961877059019022,0.10699959308730868,0.0648606562951014,0.1381238489192677,0.09263168777365278,0.12001316258645925,0.15517763309060784,0.06959265208046553,0.13712110327275503,0.13460494816001004,0.1198212983946768,0.1670557957166343,0.13255287977851005,0.06445025603789555,0.1024616803895326,0.09975227632409576,0.09685358552154434,0.0762749843877852,0.0858977182060347,0.09941461528751977,0.07587651432791,0.13216155082646744,0.17234364372120234,0.08917733415064587,0.11412615586515225,0.15214273171180967,0.13171865274498737,0.05279343295238929,0.020744631559287907,0.12391548488003948,0.10249463284179026,0.1466799860493716,0.1408820539111532,0.12349472193708537,0.06345132957859666,0.10572966101962654,0.10224486525536243,0.12458910574098693,0.0928368290439208,0.04983403842959734,0.11622237418547782,0.1351675276255208,0.1557867475477268,0.17456066236902879,0.09355767745781995,0.06499327697131195,0.14977417270570656,0.12335251642351666,0.131836261926256,0.12923051887148623,0.08169076227590763,0.08926937723950397,0.14632314287026804,0.09933209970090377,0.13743016613307305,0.10502606828915384,0.10702290545465176,0.16015920053928825,0.11557586443729705,0.1235048522220831,0.04406160677389968,0.05233398576618069,0.09355990223879218,0.11918559747562346,0.10027323773172855,0.138166828184882,0.15893588973696363,0.11403998293596374,0.04535311202693007,0.12072154408232416,0.08386385066781094,0.13384996501338248,0.14713514860791851,0.09843037560351636,0.10780343808106088,0.17356652974901632,0.1351063913640724,0.10241607573388795,0.12446439919770397,0.11846998763799603,0.06601311717082961,0.09263236160738611,0.14627526464715704,0.10509578051532176,0.11754143873336603,0.11887544913427253,0.10863069058088128,0.12084709505611049,0.09900189538710613,0.12485550139413391,0.14267035534890823,0.11611882444618024,0.1467249426635817,0.12152389402049377,0.08861391214695917,0.11130434129105005,0.17924480261234624,0.1015121245953783,0.05197258494379395,0.15680725380283314,0.13002634461107215,0.1208565407816327,0.06700156313724255,0.15491714797658657,0.05978656930183459,0.1406146650201202,0.1261342269040937,0.0802644492499702,0.06505496410312249,0.1420139918990878,0.06940234586917862,0.1404552801739758,0.14813863582173778,0.09604987510871438,0.10645766038895178,0.0941395760905242,0.10648885382638729,0.10879199727637642,0.11267469413887087,0.07811445117578927,0.10055981743132461,0.13417825526994526,0.10310104556179145,0.16686792008211232,0.12831614728607768,0.1031641857407878,0.11842995553513573,0.02843973143741147,0.06488745234065661,0.12285810793806134,0.07357094125933913,0.10216390799899241,0.1283170548118727,0.13949466417585255,0.14718567093003562,0.04612780815616348,0.13358581090123947,0.152193797252999,0.07213662639753315,0.1117009179692869,0.11292992494522218,0.11282525572696034,0.1694776064626657,0.11180591981206364,0.13808720167456104,0.12109074800103495,0.10289705564318123,0.134430009866924,0.10663875652706326,0.10018838727013905,0.14316946382946893,0.13085881990977394,0.1505418154422496,0.055347971069784965,0.11348150972121708,0.16599324954463215,0.12079941347961944,0.14965975996879455,0.14528497748208885,0.10290244796962188,0.05877094725641142,0.044687884906367104,0.027317905434472968,0.11661458058128032,0.10003059316944453,0.09229693024665156,0.11425740294763387,0.10234881551105192,0.14425024330715883,0.11321724761539774,0.11406515158848277,0.08718847755711867,0.05696841315836138,0.12334892227561829,0.1275204844956502,0.022302060539996078,0.144096306181771,0.06773990609579927,0.11928319750448026,0.12786370221289195,0.10673292565308061,0.12990456408071588,0.09576860430390251,0.08563204097756587,0.11732950481188205,0.15067713839349753,0.09607655457917405,0.17099413921206918,0.1290431209407828,0.11169490873606473,0.15412846849903247,0.07897056862287392,0.09285246796465411,0.10581073435060263,0.11753336434217684,0.16307564253003878,0.10690434284371587
882830952bfffff,0.11982324513267816,1.0,0.1295803014813658,0.17565284024561617,0.23863143430020992,0.20664295171893932,0.16946242303276515,0.1914380394446517,0.2549132154326863,0.11082221255774194,0.23221021939336364,0.16950720250008947,0.11766807752744025,0.2028139134239323,0.22287121244572103,0.1916779354306412,0.1023616319823758,0.2679233883251159,0.2053431049313142,0.22265242008337977,0.21769240163484446,0.12860463310447554,0.2075070760746473,0.2066093960592924,0.1970635329962255,0.2428869573266059,0.23782111476869489,0.06340727698339607,0.16775679392080653,0.159386630799663,0.1626969006038812,0.13808090148835883,0.1888316695046532,0.16972406591007416,0.09600152718580336,0.22873844178378122,0.2669132827693265,0.11135496101273638,0.19016915780098026,0.2369449510867699,0.21427813026293197,0.1372857766234004,0.07138665517235505,0.23466708714761314,0.17732704528593035,0.2239420375260617,0.2269566642604297,0.19512709851301738,0.14838693634130581,0.2134617010192852,0.19161774612124322,0.17644360014179997,0.16163613589129114,0.14921666485052057,0.1956664778151786,0.23314891228645454,0.24963747923522436,0.2648267278654086,0.19062672401463093,0.11103831365505008,0.25255246046605706,0.19356705191057733,0.22016107821676556,0.1910891039362413,0.15378364750299772,0.1968956355969021,0.2294771314346561,0.1892926672989115,0.21975216494126512,0.1852406055601682,0.182492454559731,0.24090215631339953,0.18686812207637063,0.18814164164820033,0.11458710683173048,0.1138270820711332,0.16660617409190534,0.22209740618158205,0.16396590841786715,0.23010000803222805,0.2523014536732488,0.17420898271059682,0.11102060215340094,0.19118201468885312,0.19617545016115367,0.1923055634639257,0.24238385911205376,0.11072697299679007,0.1649763246382828,0.2506267912289841,0.24499716721079867,0.20732417150707244,0.17735417016282456,0.19745428155540976,0.15089033142290964,0.16804440435528725,0.20887249074105774,0.18086238420386708,0.19685305740874848,0.21141232553607134,0.165873904615931,0.14386433895663756,0.19576581299571974,0.19835316040595885,0.20299351835366117,0.2215281097009405,0.24082128408726058,0.18834331582789163,0.132785583440323,0.16427939223272375,0.22418347348035672,0.1600115693067136,0.12278132999918714,0.24015714603592186,0.23223798274400786,0.1371124864952231,0.1364880798084295,0.21789942912461094,0.10560708096950214,0.2011850382762947,0.21333106497684362,0.11318417482824379,0.10318836596067152,0.2571943505524084,0.09745101606922583,0.15604332283684186,0.24512554629789635,0.14248704130781795,0.1141166668884527,0.19360303139414894,0.20350582970765543,0.17895057592057917,0.21595481162966226,0.15747100392019772,0.15004068369840473,0.24714146388894065,0.19476335806308648,0.2184092526364703,0.23171559911559492,0.19224250751211897,0.2804060440480378,0.0545079431201026,0.17777660628491454,0.19130034977277047,0.11834155044261101,0.19320259214617883,0.18675861289191945,0.233441349389903,0.23830164400607148,0.10627029952041145,0.23473890090175634,0.22892406074635063,0.13487102331825573,0.19118041806015032,0.12449502950161617,0.21700674283583038,0.26063312463226357,0.18566058320025178,0.24178687480453337,0.1759378542845388,0.19116827049524837,0.1739855984687233,0.14876435186301712,0.1969069593321705,0.21610676019070488,0.20302134312277467,0.26351394989665866,0.09589042728288352,0.1710282547866145,0.2724508782581484,0.19304907514446015,0.20477202065428296,0.23164225496944174,0.17870642265762093,0.1005989957081352,0.11252203081693614,0.10206869069798988,0.19438409415198268,0.16519698736458988,0.13371647260022218,0.1792569676286619,0.1820425205784327,0.24052081845112588,0.15812153392092465,0.22168796970856525,0.12231574033144003,0.10367996624818812,0.1839654942706545,0.20719924919432753,0.0782314749074296,0.25068709190287036,0.157722373078268,0.14832415129468762,0.23087235019678629,0.17797938720882434,0.21225440104366208,0.1507385591890642,0.18071649942192325,0.17480348121195005,0.24109333761118698,0.18680536322602967,0.2615085193612518,0.18129530959785578,0.15915229748972834,0.2633406374558888,0.12813791008678052,0.1326260090747312,0.19866859963040226,0.20231534783211458,0.2500549461887385,0.1876878583090078
88283080e7fffff,0.07094171765995874,0.1295803014813658,1.0,0.13998005579902148,0.16993837383710408,0.16069794659886605,0.09137613612009154,0.12714854881740892,0.22138945190926315,0.06823803572326556,0.15301556868468613,0.12579560398022777,0.08973715510706676,0.1657983365534494,0.16888742938281628,0.13779201888905307,0.11274356759385395,0.12142352215753568,0.14739155135088666,0.15978229391702642,0.13688475003516304,0.08143040903931965,0.13342037161301518,0.1523630913386202,0.12971032259441068,0.17243912659838304,0.172790402163812,0.049938078667354474,0.10544402577824849,0.12481037773214224,0.11771503229586935,0.10124499800598322,0.12327553063507335,0.11774625815642531,0.10271699073915024,0.13785067468840348,0.1940243051328108,0.08973079775579221,0.1430852424343106,0.16363802603878652,0.17706503913373925,0.08479212446963047,0.03868195313930193,0.11542187978378307,0.09956040470913241,0.15374666306989224,0.17016687883979958,0.1420412111180282,0.09708236806053659,0.12372371628026088,0.1254738324599599,0.13311612403714712,0.10579587198576078,0.09365056796044201,0.13681289281928097,0.1415469218963332,0.19973598275083285,0.15923067530580215,0.12887810023449275,0.09909920477299622,0.16642605862453197,0.11739651955992583,0.15224023428154237,0.12074053516516414,0.06991465757179333,0.12397625136698809,0.16855405305046514,0.13922603568557138,0.17448259395564816,0.13465361692667463,0.14677174561254333,0.17000627081642625,0.15234324517199505,0.13816590368150247,0.08584295791534632,0.04931265456906692,0.10404150913692721,0.16436376427918606,0.11593622360722619,0.1779632318321262,0.19184707632541456,0.10818879170114462,0.08997519320112102,0.14603041997570607,0.14568448528734382,0.11917397472678967,0.17976523249443355,0.09761802542345817,0.1187382417712654,0.18860754369435903,0.15762093114060266,0.16042174172218474,0.12637146169641572,0.11586155007426434,0.12342698921821098,0.13482346789724126,0.16200933082876448,0.1189293561209669,0.142984324206725,0.15414339054415693,0.11835539608307954,0.11782013938566574,0.13200019433593838,0.14041196331278846,0.11728857489791,0.14161521434637872,0.18275826571359408,0.11897355587182827,0.11025810228752046,0.14297344388678074,0.17444061116563386,0.13252396287980847,0.06664967877496211,0.18196940210440432,0.15711098375637975,0.10435507478540208,0.06740939832066839,0.15435181252738506,0.034956698238212326,0.14997400156019866,0.13417463220446166,0.10113207945858556,0.07547015015222465,0.18611221764424615,0.05990138248593818,0.09659317106156805,0.18265511852746588,0.0993807257582939,0.10413227828459291,0.10163829490197672,0.15096349537651446,0.10912590923223157,0.14633709256815014,0.09959042712247235,0.11301299218963769,0.16652924867103966,0.12259032569602768,0.16306158899887177,0.158120881505949,0.12444018902959555,0.17115086287568038,0.029784969616802583,0.1253293254599623,0.12532611662325766,0.1160021267650106,0.1275927786323992,0.1542279551900297,0.15752684799073088,0.14592464388459475,0.10453342991105267,0.1631269828665577,0.15841085437610825,0.06591575268491,0.13801633283903575,0.05056842735246098,0.15152510707968392,0.17607109579617916,0.15512206943618292,0.13040560376210136,0.12622277176963906,0.13159454824126707,0.09981269755538508,0.07416943889423286,0.13305811222404954,0.14205505555749584,0.15805155738889554,0.14941787651082808,0.04089630317196652,0.12071881073951626,0.20636802569438678,0.12877897049537568,0.1688152251482021,0.1445193281263037,0.133638908662122,0.0889384657175335,0.05684391467485678,0.07562277672501812,0.12423603881181741,0.09730881064255956,0.1157842461333134,0.15020788435342042,0.14268182564518267,0.1560777589396389,0.11819868676628083,0.15372300785485976,0.12210253210327934,0.03948828305202236,0.148929313918935,0.17806785852315976,0.04962912903176912,0.12816201041063666,0.08356483658236818,0.11971907410337275,0.14524066690092116,0.1232405228929319,0.15018462435599816,0.0863026536857351,0.1334622619723871,0.11277174212304739,0.15532917337961974,0.09252351121942805,0.17101266434774617,0.13801882655456355,0.11505364382938037,0.2297025334989367,0.060133042173998855,0.08739336879330337,0.1092973391297148,0.1393733307313764,0.19962767399207088,0.1424138564264508
882830823bfffff,0.12860608490400194,0.17565284024561617,0.13998005579902148,1.0,0.20977464480493863,0.16219042088701816,0.13857477555486658,0.1559315292134641,0.26581861288055897,0.12931681180011184,0.23177882731767585,0.15104525942500482,0.11164783687780917,0.26640663939907216,0.19816082198002988,0.22437841198357245,0.13573708077182137,0.1775763540236427,0.181317273225442,0.17174044258662208,0.20080403401382255,0.12888221818226586,0.20492662292045172,0.20267364176960234,0.18962744456580907,0.25625727139321774,0.21853774529773484,0.06619712716135413,0.1552156433899894,0.14796967379206732,0.19127018087785674,0.12399119453609721,0.1584044268876594,0.17043148673840547,0.10525579951527239,0.18123023044960535,0.2305201891566576,0.10900979462057858,0.19278659877583065,0.23502860575977402,0.24708326349542153,0.11810657378578962,0.062121212403457984,0.19150233186779655,0.14966246841820874,0.24338105580795671,0.23699983752855633,0.1844115752823914,0.13890935374020358,0.12601055871578093,0.18184263429818348,0.23547606221069514,0.1662966121825723,0.10379154294961888,0.16362050528536567,0.2019920602287809,0.26268935701718527,0.2528345401378997,0.16343423495224216,0.11649985401442273,0.21255525300875253,0.18953347204748655,0.22588386043297726,0.17174739807955078,0.12324606812498203,0.16703976057508654,0.22756132007697807,0.17031206015885886,0.18182426792665204,0.15804317006320606,0.1810436161305311,0.24304170855850468,0.18355614474065246,0.16316341443146148,0.05542411229377882,0.08836214152498799,0.1571514041813121,0.22565733188233417,0.16214233631203787,0.24965186910394305,0.2179786806814033,0.18097609441610465,0.06577201620618749,0.2193785077779089,0.18255983901186804,0.1666689091396866,0.24699161427763086,0.11041083282084001,0.15032367287898848,0.243694820809648,0.21572066419722807,0.1666813175869183,0.20815526564127754,0.1449452494404253,0.1507153567891808,0.17132711183033525,0.22187784596949092,0.16446638626988375,0.1784046874750578,0.1956124639573773,0.17872955531812212,0.16815170512178798,0.1565958564843835,0.19747221793698372,0.16685118329646906,0.15344616790930377,0.2311952761706359,0.14691039916378526,0.13071722275894138,0.15176252136289994,0.21453452938253623,0.15257645641631254,0.11160934789718728,0.2502360614919329,0.23295704577682264,0.10923574213408313,0.0880979111233927,0.24006233713843422,0.11615911053846444,0.18889569980552803,0.19911132038986085,0.15626667953310297,0.08194869446135904,0.2366483857394684,0.08448798136847209,0.16658209843691946,0.2361434451903685,0.15669924993155993,0.1546250041447716,0.16289691649005666,0.1885161730623279,0.163072180143966,0.22810502167502006,0.10923270891543069,0.1519190373954826,0.19897202641668454,0.14489285604819474,0.22010336953575632,0.20001992947781283,0.17288310412413888,0.2426435916718364,0.05362676208354877,0.10990142072181805,0.15406695286993619,0.13557254741844524,0.17483034373669862,0.21891082613710328,0.22869953717621821,0.20012472164369263,0.09626966195552951,0.1907329075909504,0.2121641244330793,0.12535154164691806,0.16291919585572429,0.10172862023017698,0.22093600396756585,0.22950786157386094,0.19267152022019102,0.20081596011083744,0.15098117348222315,0.16276586253615766,0.1594647425216428,0.1007652333745562,0.16977772489089796,0.15682752562475352,0.1862696624188889,0.2074229414148887,0.030361188272728205,0.14490736324326742,0.24966208079223318,0.19651962750454846,0.22404160926079966,0.20834889380098945,0.16052070287507988,0.13602608310023478,0.11184285673324963,0.10243824580075511,0.16123815945240755,0.2161780786719909,0.18149017588728206,0.20039137612980992,0.18428536387292258,0.2093068598123512,0.18427873027930466,0.20761552704554365,0.16061712158541697,0.09939038635477479,0.1731112619237936,0.20958031977918648,0.06313091037998812,0.19624466164533635,0.13019418845968428,0.1831149991622954,0.2009064775750255,0.18582601035282342,0.17906292980943855,0.1463618438459908,0.1418754029206477,0.1470674740337582,0.2382953825804887,0.1463588104021688,0.23598366367323198,0.1854655706471359,0.1953876804747397,0.2809450195511006,0.12449695261670332,0.08639779245693578,0.16365039636302048,0.16242775903429618,0.25868221766573946,0.18496645925388708
8828308289fffff,0.15435878481220627,0.23863143430020992,0.16993837383710408,0.20977464480493863,1.0,0.2635030697033805,0.20811915447417986,0.24634397517141512,0.2835996377882437,0.15545060738915684,0.26123796109436026,0.21628025972314588,0.13183230030312204,0.30159971755265136,0.29294177312859476,0.21682886309850122,0.1511126301227789,0.3932813721915702,0.24537943357897193,0.2671718767147244,0.2665082115620246,0.1312136756064414,0.28594063637942146,0.23623187438171742,0.27265463235336507,0.2974020377567681,0.28357111151069747,0.0859809734216512,0.24268040382724254,0.224116969108328,0.192146391805788,0.20532187913173355,0.22395774563627255,0.25814495956946304,0.1361935373892441,0.2838159689024564,0.32308385163137765,0.12256503969739445,0.2591497008475553,0.29669602708232085,0.29277747199202186,0.10268651026367652,0.07335143294733752,0.30988816961948734,0.28848684241212574,0.30037100456381743,0.2941898060992011,0.25626233900615836,0.18520911809689466,0.2723641642721157,0.23980147161112644,0.24687629528828905,0.21296101326540193,0.09234898236006527,0.2306207009961111,0.27324344365885883,0.3227398324750615,0.3333807681474546,0.22206297918313786,0.10994674909884489,0.34450481312709363,0.25861791160223585,0.2543606600080303,0.2489582870513522,0.2267899968674189,0.24105411223698703,0.3000980494988643,0.22549240200575962,0.2895226761748151,0.21560014740929465,0.20039934940646895,0.33056639472708965,0.2236381056549827,0.25068639431053663,0.1378967385325126,0.13899003250064626,0.2059894302916772,0.2731377926504397,0.2140162073087012,0.28391832500103953,0.39072313826034644,0.2589799511433558,0.15880978099609308,0.21982099177880157,0.24310923436249204,0.24633741539808116,0.3044791971540896,0.15643333886935587,0.2876758403120496,0.36574645238577136,0.28979190862301124,0.2220348084069976,0.20380317624381403,0.21490806464678716,0.2277239130202141,0.20726292931552504,0.27219596423316605,0.23163255316602563,0.2560474792887182,0.25751910157026947,0.2055543135692312,0.20436515279632006,0.3115634190556786,0.23302047825433458,0.2805593840023278,0.3008730593167786,0.3345541440671855,0.22205751232205667,0.14526258920802781,0.24170688836923704,0.2856547931869699,0.24288360015200353,0.1303700976650447,0.2621076865309968,0.2607547900756692,0.17555319455438334,0.13657769989165167,0.3205011228872911,0.13481079841998767,0.24805035031848668,0.3050082228545245,0.1738143389729158,0.10963917895695265,0.31557490792596005,0.10062886735415794,0.15181554517941293,0.32410606868730785,0.1536512442408454,0.16612268865750074,0.23861692195533807,0.23257863329267314,0.173791873434813,0.2744609059401148,0.22188928019295348,0.21643941737914887,0.3131478180711195,0.23213125122821043,0.2560636583957618,0.2564824426657872,0.2596670982879434,0.35276079777522684,0.10611980150000828,0.2417581931277432,0.22655775579472617,0.1302365499790037,0.2635611522868243,0.21183373034737907,0.2888283188336059,0.2775679447300425,0.14344326332647359,0.27896919990441665,0.2787417972617387,0.18794961480900793,0.22366657529616407,0.1608265908651116,0.23168840457400366,0.34313390893688855,0.2523135091711695,0.31971721118310925,0.2057153573034962,0.24712461115865872,0.24070760820584788,0.2010683756563126,0.31727510193074254,0.28632607718691083,0.24860753784604867,0.3232925839062298,0.116659039068263,0.24714064971424204,0.3772851605172832,0.3103217769398006,0.29479442073144585,0.27678770953490667,0.2308960032724302,0.16308070162292224,0.14201801435055947,0.1432478450418853,0.23903406020896545,0.20328509219795407,0.21166169181558236,0.24487387892066342,0.20981875964354427,0.29681150936817363,0.1440511265535287,0.3117348253039909,0.15787408256299293,0.13556967423959432,0.2457947311376095,0.22968552477851,0.12559907702683182,0.31928844322091,0.17175594601090705,0.17953433662714527,0.25816155540739677,0.22113792177568356,0.27429924840688835,0.226852762487616,0.27385254952747573,0.2266772664998798,0.3344929124588688,0.21585803821586905,0.3444455055913838,0.20655256367876063,0.16301466794344868,0.2544137643951464,0.13357959685109227,0.2172649486931408,0.22267460503599176,0.23981989202665985,0.30551273806959395,0.23774473499227416
8828309523fffff,0.14771541277193248,0.20664295171893932,0.16069794659886605,0.16219042088701816,0.2635030697033805,1.0,0.16350843085342498,0.21854081457593305,0.2947657544936657,0.11959997545217461,0.21101075766972774,0.1938144189258586,0.16717247277479252,0.23455148044682453,0.2062112567057832,0.18998587277575674,0.09080937928819802,0.26457024187325984,0.21328883719253117,0.22288226281775003,0.23984283679700805,0.13487170999470988,0.2164467745415886,0.18790995113847186,0.22641962121023548,0.24598993226059943,0.247937866093541,0.06751280683930536,0.17996032598388106,0.18580615379231155,0.18514560265042573,0.1528379561561814,0.17398597549640024,0.1643663598512901,0.12484305276695674,0.21290973082882084,0.24615220304049396,0.11386851198484534,0.21998514677413414,0.23563435270691663,0.24057974722659123,0.0965847487810473,0.04661852448941014,0.22206996118861366,0.1840333835930098,0.23232528800304542,0.2684192708528129,0.21017355698018075,0.16872778153234963,0.20402587171689585,0.19256332403699764,0.2292174107356034,0.1714504717473011,0.1072834258591208,0.2009698511071157,0.2361440671655645,0.278052661153931,0.27829498332543734,0.18529116830270448,0.09875851053387891,0.27755118266508216,0.19507129132214385,0.22295684064177418,0.19098381362269065,0.17869788796302777,0.18751818825074645,0.24994851683531166,0.18847136690538982,0.2632675063828805,0.17438962334748198,0.20760395640360702,0.25832254521011105,0.20401671948708763,0.22178060236896854,0.10251157937281762,0.10935120787713261,0.1823453115227596,0.21962441192970325,0.17806815065825102,0.24189952495065886,0.266304317688835,0.18470243256916916,0.15899227584929115,0.20443798356240056,0.1824215119384515,0.20060067352513153,0.25719551715909283,0.13897362292986246,0.17471875523053804,0.2686763776648343,0.2546296433919429,0.19753624617038434,0.1818921971708789,0.2091807423712008,0.20001336233624223,0.20312312458137693,0.22369789120899647,0.17008529943501338,0.2359716623410481,0.23735342125532485,0.1831364442421131,0.16552933057691674,0.2035911936529976,0.21914877344207634,0.20018494515952492,0.24532229514548973,0.2463478339683888,0.20529924145832748,0.14585222660995759,0.18883025489097152,0.252724726072771,0.19745093232796745,0.1058793479378226,0.21576403740702155,0.2551473881361023,0.18225851277267535,0.11947849289432466,0.2406162827925859,0.06349860269504339,0.22187806002810398,0.23122005599385098,0.1438119529199024,0.11184389100311654,0.2598153540747005,0.10581603754111543,0.1568912755541685,0.2557640754661016,0.16333141062301235,0.12768563424135138,0.19055688716167396,0.19282097577005902,0.19454841722354477,0.22130752954219823,0.16925356149640652,0.1867852338550902,0.243576884017153,0.2199410694718918,0.22988548153033048,0.23329218233148893,0.1855032766172691,0.27240672642608205,0.07763058186230537,0.1914249481244416,0.19837906815699283,0.11138408208210931,0.19860529082088307,0.19156908193173036,0.23636391225644054,0.24052682401177464,0.12374717883296667,0.2501042348968483,0.2168360269349883,0.13424245267481896,0.19439152051489106,0.12646543549764802,0.20643808615320067,0.29893617745059803,0.20042879558611923,0.21338641485532808,0.17963897280721,0.19767018398883854,0.2140568822780122,0.1561492481068517,0.20923531162162462,0.22127786538299823,0.22730563922937916,0.2541105415012954,0.10942094527177464,0.1952627788641254,0.2870274943986555,0.2015423082134256,0.2685693024419313,0.25548808826977,0.17366711809402208,0.10857009847968203,0.09131320978257364,0.11044579075367485,0.18720245415002104,0.18604045402852518,0.145043585475312,0.1842537671967217,0.17977091553137076,0.24658411618741405,0.17596199439334337,0.19114271436876748,0.1271912994749441,0.11126704750104861,0.21745968460218934,0.20972229246105203,0.08235862234536556,0.2271015328522558,0.1903942039961069,0.1843070514838948,0.21064975403554112,0.18393833998483988,0.23867683307835325,0.18387897254987776,0.20911667296187825,0.16614106828909145,0.24579421144843158,0.16593221746712233,0.2690169405833448,0.19823767239098777,0.18572250621648426,0.2530100530971151,0.11056816633729219,0.1700495476363294,0.18498903847260922,0.20367043053370446,0.27788496993579104,0.22081582125489402
