,8828309581fffff,882830829bfffff,882830828dfffff,88283082abfffff,882830950bfffff,8828309565fffff,88283082b9fffff,88283095e1fffff,88283095c3fffff,8828308297fffff,8828309507fffff,882830952bfffff,8828309587fffff,8828308209fffff,8828309515fffff,88283082b3fffff,8828309523fffff,88283095a7fffff,88283082edfffff,88283095cbfffff,882830953dfffff,88283082adfffff,88283082c3fffff,8828308293fffff,8828309501fffff,8828309527fffff,882830876dfffff,8828308285fffff,8828308747fffff,88283095a3fffff,8828309503fffff,88283082b7fffff,88283095a9fffff,88283095bbfffff,88283082d1fffff,88283082a7fffff,8828308745fffff,88283082ddfffff,882830823bfffff,88283095adfffff,88283095bdfffff,8828309563fffff,88283095b7fffff,88283082a1fffff,8828309529fffff,8828309533fffff,88283082d3fffff,8828308259fffff,88283082d7fffff,8828309425fffff,8828309511fffff,88283082c9fffff,88283082c5fffff,88283080cbfffff,8828309521fffff,88283082a3fffff,88283082b5fffff,88283082e9fffff,8828309531fffff,88283082e5fffff,8828308281fffff,88283082a9fffff,88283080d9fffff,88283080c9fffff,8828308203fffff,88283082e7fffff,882830821bfffff,8828309589fffff,88283082e1fffff,88283082e3fffff,88283095e5fffff,8828309509fffff,88283082b1fffff,88283095e7fffff,882830829dfffff,882830828bfffff,882830958bfffff,8828308283fffff,882830951bfffff,8828308211fffff,8828308749fffff,8828308253fffff,8828308769fffff,88283082d9fffff,8828308257fffff,8828308217fffff,88283095edfffff,88283095b5fffff,88283082bbfffff,88283095c5fffff,8828308219fffff,882830825bfffff,88283082cdfffff,8828309553fffff,88283095a5fffff,88283082dbfffff,882830876bfffff,8828309539fffff,8828308215fffff,88283095c7fffff,8828308291fffff,882830874bfffff,88283082d5fffff,88283082bdfffff,88283095e9fffff,8828308761fffff,8828309583fffff,88283095b1fffff,88283095ebfffff,88283095b3fffff,882830959dfffff,8828309585fffff,8828309535fffff,88283095c9fffff,8828309525fffff,8828308251fffff,8828309567fffff,8828309517fffff,882830821dfffff,88283082c1fffff,8828309519fffff,8828308213fffff,882830951dfffff,88283082cbfffff,8828309427fffff,882830953bfffff,8828308289fffff,88283095cdfffff,88283095d5fffff,88283095abfffff,882830820bfffff,88283082ebfffff,8828309557fffff,8828309555fffff,8828308295fffff,88283095b9fffff,88283095c1fffff,88283095ddfffff,882830952dfffff,882830874dfffff,8828308299fffff,88283095e3fffff,8828309537fffff,882830950dfffff,8828309513fffff,882830958dfffff,8828309505fffff,8828308287fffff,88283082c7fffff
8828309581fffff,1.0,0.9831630284068045,0.9809307217591084,0.982807745619439,0.9785616205086721,0.9831011170492118,0.9826639518764109,0.983760051648835,0.9810130114291221,0.9829320708707564,0.9829512983716601,0.9835550731748384,0.9829502507756755,0.9847354881158296,0.9825815238152807,0.9841222627449573,0.9794878942323446,0.9801339081962366,0.9842818205951395,0.9840282601544847,0.9788308621586048,0.985047318540089,0.9811020923986483,0.9824767743246495,0.9823786149054415,0.9781441140299756,0.9821548618709969,0.9808152507338456,0.9816975036617461,0.9835253455697787,0.9751853342751533,0.9815733700191283,0.9823512495493427,0.9842707727289502,0.9814560504025331,0.986138096562412,0.9852588295657515,0.9821535755819861,0.9904276517393267,0.9829434837459488,0.9837522152833001,0.9868871787439859,0.9857761216196737,0.9806165845487388,0.9853954738284028,0.9828612144233831,0.9812559360364297,0.9844342419615073,0.9831478653205599,0.9869206765896067,0.9817197573393034,0.9811053482486322,0.9809527319269646,0.9855983560489343,0.9822114409333974,0.9818341116985193,0.9821384054168152,0.9826954193148186,0.984623634973242,0.9901614214766093,0.982054655095506,0.9776839661060562,0.9881505067846105,0.9860416593784497,0.9884910017155837,0.9840094364086683,0.9812597592701491,0.9836544115130219,0.9796574565875865,0.9773512806019566,0.9840116601271641,0.9836598144663605,0.981913055239772,0.9858334040647708,0.9821145491082285,0.9802334740912895,0.981593735901325,0.9829876163624236,0.9821102639936865,0.981819114930027,0.9814013299106991,0.9823111860064925,0.9837904566184676,0.9828052382461356,0.9837132093281021,0.9754381609266071,0.9825195483323318,0.9873049484001825,0.9825176407212212,0.9851017211614439,0.980849505373038,0.9788122151457921,0.9819524860503642,0.982076795833751,0.9865159975495482,0.9829987225090919,0.9835108047462672,0.980720746389483,0.9874286215323662,0.9817370056073523,0.9822345653096617,0.9866130306966231,0.9816380918745989,0.9804029511384371,0.9807389081279729,0.9853735786337541,0.9829586732019764,0.9811049667988796,0.9838725213333304,0.9868042483491997,0.9827037950641117,0.9809333087110924,0.9826686195871799,0.9883122032373384,0.9779268578269743,0.9845351805786928,0.9833576440769075,0.9826303847029514,0.9837371284175587,0.9816606135678858,0.9817081875082038,0.9837192362209951,0.9831248677550036,0.9807339848830718,0.9879802851127344,0.9831715949243627,0.9829339445553461,0.9854005974880078,0.9829026314015971,0.984488518347123,0.9856786180279755,0.9811995723648936,0.9796678281442028,0.9833485303551959,0.9824822843991589,0.9852557190123182,0.9824555923426709,0.9849812797068923,0.9826349359767345,0.983441262704238,0.9825813958258255,0.9809142583127546,0.983659264185662,0.9821717001147339,0.9808412910451644,0.9877944818275785,0.9839505698862265,0.9839363567498047,0.9822230543894609
882830829bfffff,0.9831630284068045,1.0,0.9802254751385626,0.9822928141846273,0.9767705790875162,0.981220683968343,0.9817336094414548,0.982392859434804,0.980974031013558,0.9815666966158345,0.9815598438955028,0.9816235584137589,0.9806548571003707,0.9836835308578528,0.9814621460020455,0.9823777461404632,0.9791802709912314,0.9813741722168507,0.9826597908646806,0.9816366566058108,0.9775314734602502,0.983378989633217,0.9796745040410418,0.981668782916142,0.980776564540949,0.9761727159064585,0.9811140799978424,0.9783249641303849,0.9814099647604624,0.981425839752802,0.9736750515876854,0.9801307145908048,0.9798110426432621,0.9815262830551987,0.9800368514183838,0.9842759369520961,0.9841192522453459,0.9806361046410383,0.9891593704693658,0.980310566679063,0.9838673459360395,0.9848618309096089,0.9840492790683437,0.9778095132587469,0.9840283484502504,0.9816817689930742,0.978775053561709,0.983116123465069,0.9817782119344531,0.9861532900643343,0.979655462435592,0.9804177162566128,0.9792340395596388,0.9852892507919058,0.9808853076143095,0.9802819025286259,0.9809413649068427,0.9815287522976299,0.9826574083698251,0.9880831056377164,0.9805487797449909,0.9763194795257208,0.9871579088058503,0.9845987318959593,0.9866817489823742,0.9825774127038813,0.9787351545013937,0.9827948699319389,0.9777642767634225,0.9764642404006498,0.9820608442850263,0.9830720941090392,0.9804181201429742,0.9826877199290842,0.9810863279705413,0.9792059765996223,0.9826704026984219,0.9813051150455881,0.979453190604707,0.9807993873510508,0.9806938961440826,0.9812665226284544,0.9820575495565353,0.9810471265891701,0.9821540090659037,0.9751036241566977,0.980744087555699,0.9829408135764288,0.9815116127633965,0.9831500598550608,0.979076058425514,0.9774672302967479,0.9800039029298472,0.9797963324414464,0.9852097254017176,0.9828899944238105,0.9833167012924843,0.9782454686306868,0.9861012836540716,0.981751754144707,0.980430360671518,0.9861440840570821,0.9792879389746335,0.9799931238797597,0.9793275513951276,0.9836389976105702,0.9800157594397019,0.9815306140845865,0.9804450959893737,0.985199314988512,0.9828407681683012,0.9810700072277759,0.9806380954560744,0.9871896536991116,0.975650254094576,0.982790531278771,0.9815037840169298,0.9810992220755327,0.9821159459614714,0.9809511731337418,0.9807547985016142,0.9826009598271407,0.981758752935744,0.9788840559032659,0.9862539861472878,0.9826593777127408,0.9805683029883615,0.9831112409499174,0.9818793440791073,0.9838546378130951,0.9838201709673999,0.9791096255921518,0.977300923510592,0.9828236444215855,0.982151416116942,0.9847993305806471,0.9807159615000467,0.9823599667820645,0.9809284197786104,0.9811980180110768,0.9815764076373498,0.9816650572254002,0.98199149455714,0.9811588320233581,0.9789658066386052,0.984614144025173,0.9824082284948609,0.9822248838271311,0.9811601008482937
882830828dfffff,0.9809307217591084,0.9802254751385626,1.0,0.9791817170495972,0.9739112612481783,0.9789364376101546,0.9780714250652957,0.9799496265369725,0.9785240459889639,0.9776320935253225,0.978499893741131,0.9783574952742875,0.9779672108904617,0.9802268720478748,0.977713829923046,0.9794452863266138,0.9757298077568488,0.9778909553493756,0.9796552500692729,0.97766273756311,0.9749834014037061,0.9811472317958039,0.9767202759360583,0.9787545296085074,0.977619762029833,0.9734835782610983,0.9785578396099208,0.9759575943203255,0.9785314673020987,0.978691877101533,0.9699330847997182,0.9777350518513219,0.9768592927483186,0.9783972220882615,0.9776906267363202,0.9823062471779462,0.9804306012789779,0.9774318096017608,0.9870622143790744,0.9780274402806961,0.9811184697788887,0.9822391676053543,0.9807508469399667,0.9762457016562115,0.9807882303604516,0.9792432598483872,0.9768847316599684,0.9791150350902998,0.9795271887712292,0.9826221591103959,0.9773313439316053,0.9772600131570248,0.9774744586121461,0.9818325031327834,0.9786411170943619,0.978109076716472,0.9776805686329726,0.9801542064101566,0.9800187418016799,0.9861103344143024,0.9774528380272776,0.972898501940387,0.984279028353146,0.9830471104933987,0.9842611671209834,0.9800392308215958,0.9768936408317155,0.9802450918886068,0.9748766406799145,0.9748063172440525,0.9789868320976932,0.9800359664787234,0.9779715209463798,0.9809097232143786,0.9776647257102339,0.976349437084668,0.9794673182071163,0.9791973185280605,0.9785461716468921,0.9770879917413386,0.9778919897273721,0.9777850200394468,0.979732021006454,0.9795582651102688,0.9800826964607934,0.9724968908785238,0.9777911973205006,0.9799803418984936,0.9779772967131216,0.9809386566766483,0.9762940038692239,0.9747560870153695,0.9781768345148968,0.9779942875925166,0.9826105345000693,0.979343177605849,0.980484079816636,0.9761759016266578,0.9824501183960508,0.9789121632409847,0.9778495744811447,0.9824194386430518,0.976190144428106,0.9772858974581686,0.9766733019863613,0.9803958596044732,0.9776705811983207,0.9782887909779332,0.9776359615935425,0.9823813213758005,0.9801920631161954,0.9787151200036546,0.9781239373971663,0.9853052457208828,0.9720828385413285,0.9806799198325218,0.9791182655899761,0.9785350617325312,0.9791358835628808,0.9782247642645276,0.977331700109133,0.9802269534036454,0.978519219736493,0.9766905296297967,0.9830041498122052,0.9795814356356796,0.9780853335352436,0.9803750266766447,0.9792616375994376,0.9813732103950465,0.9809621117726338,0.9762935901520596,0.9756710582461049,0.9790237145839619,0.9788171749663276,0.9814834872235407,0.9779999254101331,0.9794791887162284,0.9787134716728425,0.9789728499469977,0.9782665533013699,0.9779594591572008,0.9798772690724495,0.9782892891884065,0.9761676075562701,0.9814970686108078,0.9786980667055393,0.9797849542741652,0.9785789010885623
88283082abfffff,0.982807745619439,0.9822928141846273,0.9791817170495972,1.0,0.9778292171442649,0.9817368213627423,0.982043492384604,0.9825326763275194,0.9814422174065386,0.9815870477865439,0.9811306115344683,0.9823818145352493,0.9820517733730544,0.9840781641332267,0.9814359680024548,0.9827573240659117,0.9791636617562506,0.9817279657163476,0.9823270708171175,0.9817311882945923,0.9775820079738168,0.984378771987342,0.9801223620144344,0.9814522913710775,0.9810092331221457,0.9770525141502687,0.9815222866297498,0.9797884102186167,0.9807269806031277,0.980858711896661,0.9738716170586668,0.9803573814340916,0.9793007278276743,0.9822241353813433,0.9803216708020751,0.9851131681996845,0.9848147011251093,0.980864021048567,0.9890688942475786,0.9807825080543255,0.9834376888384176,0.9855951580081865,0.9837582591665417,0.9798129038035468,0.9841448747150504,0.9817282857211024,0.9795131090113792,0.9831457376768908,0.9816456324170967,0.9856338992107373,0.9801734838555746,0.9803563047341153,0.9801598003723824,0.9847504763121553,0.9806883826131556,0.9812004209384265,0.9810937805873778,0.981992688526139,0.9832925414210971,0.9882332350196547,0.9820684821006439,0.9770367508734303,0.9872195238040973,0.985034380538306,0.9872793715546475,0.9827040188059505,0.9793490630292918,0.9829036752402095,0.9790803632344771,0.9777986120431554,0.9826264842427619,0.9820673378500302,0.9805375348153936,0.9824363653722414,0.9808126666369629,0.9794765949345069,0.9824958303213245,0.9815975860647786,0.9798462766428297,0.9809234939580317,0.9814037057597343,0.9816468371160917,0.9824037730602886,0.9808924149251546,0.9826512354781352,0.9751097028486175,0.9809522314633244,0.9826454978545328,0.9809220286460187,0.9833686044096581,0.9791685311036785,0.978222824135566,0.9805232059777796,0.9806147823748061,0.9850570104859165,0.9820705336239675,0.9826317163188218,0.9794949161797495,0.9862895568584882,0.9815800547077939,0.9807727925569452,0.9862510570573041,0.9801055538806706,0.9796390286768862,0.9791228283235479,0.9836944701181964,0.9806448720384674,0.9815845354052043,0.9804746108712254,0.9856830217434787,0.9827618913793953,0.9813011682425545,0.9811757307814455,0.9871739408903851,0.9755437196744375,0.9830270723740073,0.981710029766844,0.9811704464661514,0.9823221126938415,0.9814068216726219,0.9807120981155817,0.9824522096475583,0.9816919655436955,0.9797156666334338,0.9864888962991809,0.982145188401432,0.9812830827299392,0.9833688395953374,0.9820545789962156,0.9837221980992132,0.9839004239164545,0.9796799043620954,0.9778211491126122,0.9822362792685525,0.9813483417076638,0.9840256469422167,0.9815506476687009,0.9828229694197428,0.9809490750632883,0.9816169283021335,0.981327355692593,0.9823388353001128,0.9827619051077257,0.9810931720066812,0.9788733759575162,0.984405530835191,0.9826625253070435,0.9835710209992863,0.9814805186081699
882830950bfffff,0.9785616205086721,0.9767705790875162,0.9739112612481783,0.9778292171442649,1.0,0.9786665982678115,0.9767799486347937,0.9785913730211376,0.9773760898984265,0.9766782734800361,0.9773711956752998,0.9779254688993387,0.9770691957924758,0.9800853325453243,0.9770802398973829,0.9778105250877698,0.9744984521669798,0.9775036214455294,0.978138172226424,0.9772992201640536,0.9743880516807389,0.9795335388247957,0.9761835105407413,0.9767777697949397,0.9771409721603629,0.9725342928229658,0.9767317343794802,0.9740664192157422,0.9761355354808624,0.9766319421047956,0.9709340215864363,0.975413546156269,0.9756634896473754,0.9768592345890105,0.9761116379198282,0.9798495316849226,0.9802277813764905,0.9765494728615403,0.9840219423326719,0.9770484652586541,0.9784469314552405,0.9814456034912232,0.9786765567000032,0.9747120578573006,0.9802995521695015,0.9773554792895929,0.9755863210167406,0.9790392523217263,0.9769915580047351,0.9810797488130233,0.9757357725996978,0.9760809202968429,0.9746590928385452,0.9804023325431089,0.9773587632562796,0.9761255525305947,0.9758630715253889,0.9770031112611387,0.9784986926663564,0.9843629380411194,0.9764419491964347,0.972055565986546,0.9824602771609391,0.9799424623560685,0.9826093163494354,0.9775437801947953,0.9748200748282703,0.9783942664267816,0.9739872754602854,0.9719560164210108,0.9772501320795515,0.9790802318434971,0.9760091464762969,0.9781978365726992,0.9761366870855189,0.9741140669313223,0.9785426665045324,0.9771484688710135,0.9765698257973904,0.9763860115714594,0.9763527716800391,0.9774642468936543,0.9773296718818055,0.976516504703969,0.9788488017427424,0.9710595647286608,0.9767662373963043,0.9782725023862715,0.9772132607743672,0.9786248986027157,0.9749824578189288,0.9749538121399494,0.9753765880814664,0.9765270240352428,0.980638422765725,0.9782841421381356,0.9775482239490965,0.9743578173274716,0.9820302386910755,0.9778945434590136,0.9761012987148974,0.9810716546049385,0.9753249006550239,0.9748668425985783,0.9747019595220345,0.9785350868291437,0.9759197728496876,0.9767801026089022,0.9764500334579881,0.9813163773046102,0.9780278597386629,0.9765358411618318,0.9768606398283173,0.9837833071785994,0.9718620044227494,0.9784793600198404,0.9784677787840257,0.9770773913019375,0.9777574169692481,0.9772115471485242,0.9770121095566164,0.9778439203340588,0.9776164888363797,0.9756562899003342,0.9820427834704051,0.978298395667783,0.9760805575048078,0.9798874872992278,0.9776969618411896,0.979205600461372,0.9797418189804545,0.975483612446172,0.9741939160626859,0.9789056571629504,0.9767421647096243,0.9790702242249117,0.9772832484646661,0.9785163681760561,0.9775881810885957,0.9770920773581571,0.976519769183312,0.9772128755340712,0.9778045066976612,0.9776109873053616,0.9755688195926937,0.9793725925055418,0.9785438060869067,0.9776136419889085,0.9769626855838935
8828309565fffff,0.9831011170492118,0.981220683968343,0.9789364376101546,0.9817368213627423,0.9786665982678115,1.0,0.9819316715143752,0.9833602073913101,0.9816139528960155,0.9811029288649769,0.9819856688534339,0.9824724082844705,0.9822065215215017,0.9844437632214781,0.9813815613024032,0.9824056949715592,0.9792368021636032,0.9818599005524292,0.9819654741802599,0.9820326282304581,0.978060336172591,0.9837761783826808,0.9805508232210558,0.9807671286352447,0.9820261990682417,0.9767385937141811,0.9812369120557712,0.9800584258114323,0.9812821315724372,0.9807277762043503,0.9762932981170327,0.9800267839203743,0.9795266099068908,0.9821717529559146,0.9807253774314251,0.9847361222611478,0.9850429223389547,0.9809250796353989,0.9891064382920793,0.9820975923242979,0.9830216804303813,0.9867653229069826,0.9838865878555996,0.9802047554912888,0.98493763846433,0.9818918076769335,0.9796561313601695,0.9832371916502051,0.9815502008403914,0.9863654909033485,0.9804607541395851,0.9811061605562295,0.9792695165364401,0.9847465828798229,0.9814495627352582,0.9809272421352513,0.9800340981208518,0.9806353908734046,0.9833125722759132,0.9890397209316454,0.9809933612168844,0.9764667677402864,0.9866605497879967,0.9851426952388377,0.987966346177631,0.9823200815087205,0.9798092850002432,0.983232601195089,0.9784719315597586,0.9775441091763373,0.9831273242268205,0.9830066297781341,0.980796645103359,0.983177824217724,0.9813433898225968,0.9787296798792475,0.9828687862338467,0.9821045634543086,0.980787943397339,0.9807458483268667,0.9815056119771359,0.9822758615085604,0.9824612840375854,0.9823757399475576,0.983385284400892,0.974572673836377,0.9815472964607092,0.9829929174958837,0.9820627079400781,0.9833464647743706,0.9802398908388258,0.979092089133387,0.9804682552211965,0.9827686748190028,0.9844737220347682,0.9826864008733217,0.9820397516622024,0.9804454600288144,0.9860254116228834,0.9821622560334495,0.9803493496686978,0.9851823580176835,0.9797995029196781,0.9786470423480863,0.9796492998918169,0.9834715321638395,0.9805508943772995,0.981042048494564,0.9812133809230443,0.9854531044078556,0.9831331459337392,0.9809668979155464,0.9808410333462751,0.9870834430863812,0.9774421124395173,0.9832514697840885,0.9830935451817954,0.9820843926025656,0.9824563316155595,0.9816218555334038,0.9813934501116195,0.982221120737416,0.982140530733378,0.9802946565134254,0.9873763030273658,0.9821235566186147,0.9806774018007196,0.9846851323140567,0.9829630271807112,0.9845233981035174,0.9847473510968251,0.9789586692103875,0.9788671503521256,0.9829266406776229,0.9820049691328055,0.9841936915722035,0.9818805144258574,0.9823963282995721,0.9819828413105016,0.980992073480992,0.9808063164991296,0.9817949067329615,0.9831371447049819,0.9821441786688297,0.9787247239568836,0.9841791415673016,0.9831760282209534,0.9827074447494577,0.9814386786830205
88283082b9fffff,0.9826639518764109,0.9817336094414548,0.9780714250652957,0.982043492384604,0.9767799486347937,0.9819316715143752,1.0,0.9826921965677048,0.9808487968758671,0.9818042448255361,0.9810979676210854,0.9813195716882612,0.9813200562285312,0.9842609864790401,0.9808970492249438,0.9829213102823717,0.9786532999061717,0.981061549833902,0.9817653333604034,0.9817803181858569,0.9773431965774603,0.9840410878821212,0.9791409034644998,0.9812150912341805,0.9808741643453238,0.9762482624591494,0.9818253103791069,0.9789751278566199,0.9805594921506267,0.9805514075551052,0.9748394830903162,0.9806271843140734,0.9791279637070528,0.9818101454859912,0.9799551046802591,0.9844795096554299,0.9845178245010714,0.9803555135060964,0.9884857668807719,0.9808672959951742,0.9824740597412909,0.9852329136198473,0.9836831980612376,0.9787681197720187,0.9836776604497754,0.9815827721028574,0.9788619201404218,0.9828283762545534,0.981939144764831,0.9850834902689352,0.9794154983246485,0.9799025224102418,0.979244050704818,0.9840300949103223,0.9800817519008567,0.9806725680952424,0.9809770168912737,0.9808941763629548,0.981814103992828,0.987940976983859,0.9802795720535061,0.9761559624315641,0.9870097696570334,0.9847293900149985,0.9870648789630552,0.9825809902182499,0.9798162192977322,0.9831674830203816,0.9781150938017038,0.9767617564539981,0.9818550527191707,0.9821222869067038,0.9808222073255015,0.9829955267797954,0.9796204526439317,0.9795176951820621,0.9820610481320532,0.9806001051135536,0.980278012614881,0.9794567256635708,0.9814325784384184,0.9814574369888993,0.9816953219377532,0.980956487979654,0.9819882180160084,0.9736783063151645,0.9810078377203009,0.9825124242625632,0.9808012701215372,0.9829919496828401,0.9789052205138176,0.9770063885145575,0.9803387651158078,0.9805813170659976,0.9854267014279566,0.9822844429386585,0.9821690213632,0.9791603061576993,0.9860129986485906,0.9814259364778294,0.9795468070694626,0.9856242718761759,0.9788577753399023,0.9790612525567075,0.9785672471328276,0.9840588570401639,0.9801141771038104,0.9818655860543742,0.9808295468882491,0.9857501397485251,0.9833972275069927,0.9803946756989923,0.9799517897948808,0.9861584638816802,0.9760736144851957,0.9823199750797812,0.9816620802894434,0.9811423041024857,0.982653769502364,0.9810154334390663,0.9802842748237709,0.9828677353362745,0.981146977594325,0.979503695234749,0.9865833294273261,0.9822027577858983,0.9814206147957125,0.9833279565863184,0.9819897794445527,0.9838153460817449,0.9836880868290504,0.9783075855534572,0.9773153406856152,0.981999762979642,0.982118373821719,0.9837157469681784,0.980964211996307,0.982274111631447,0.9805120607126051,0.9814326323941012,0.981030053339509,0.9815718241925643,0.9823942805785367,0.9805209125813544,0.9787901566517909,0.9834626150982061,0.9820979793793754,0.9830735198298391,0.9813435882184447
88283095e1fffff,0.983760051648835,0.982392859434804,0.9799496265369725,0.9825326763275194,0.9785913730211376,0.9833602073913101,0.9826921965677048,1.0,0.9820673185767059,0.9824513357201334,0.9828040502113642,0.9830745355962167,0.9826196932708527,0.9859241933187228,0.9822978943272982,0.9830929363903754,0.9804818172295595,0.9825167214119884,0.98341623582795,0.9828689855570217,0.9794357509614189,0.9851454644112997,0.9812416476314161,0.9822354942129595,0.9823923056955188,0.9777977389992517,0.9826200171531829,0.9801052037677843,0.9815994671076111,0.9815047740124093,0.9757606773154223,0.9811789146272785,0.9807612542212156,0.9822728402432064,0.9812018909250454,0.9852731389737572,0.9852004711321519,0.9817380989822798,0.9897109775608224,0.9818282626270389,0.9845422100496698,0.986494706059708,0.9848639922104337,0.9798089115502353,0.9856321170743051,0.9829783745682573,0.9806075638145672,0.9843303221735571,0.9824581519337929,0.9863915762560004,0.9809663967743576,0.9808947532855082,0.980543058855645,0.9851036066089929,0.9824462276611603,0.9811319681592293,0.9811692249201156,0.9824171521850548,0.9837809436657885,0.9896162437999897,0.9815962910661429,0.9782614040170997,0.9874066175172326,0.9855330979124982,0.9885142039177163,0.983448614238354,0.9805488738504672,0.9849771968714612,0.9794291963047921,0.9778653529557374,0.9836425223652434,0.9830705741093744,0.9812041141544804,0.9834283877041785,0.981220513754709,0.9801873258014208,0.9846094064227787,0.9821257493311781,0.9816230532883864,0.9812341137264011,0.9816352018059873,0.9827372385960017,0.9831970965454431,0.9822715787783508,0.9837320157838547,0.9745812370299487,0.9825646120067391,0.9836684694084639,0.9821361630582415,0.9842905209013488,0.9799803093822571,0.979409922561593,0.9809471147236459,0.9820212144822981,0.9863687049913449,0.9833418986645688,0.9831125286071117,0.9799040736467551,0.9874288053789978,0.9840310143806797,0.9819257786529231,0.9867401691335103,0.9808210033513128,0.9794362019083167,0.9799459050026854,0.9848209108041247,0.9807670411694979,0.9829541229228471,0.9815648927087486,0.9866630571335251,0.9834113614513708,0.9820108550018828,0.9813864612785792,0.9877471433947062,0.9770081215799353,0.9839933608870851,0.9830670907973659,0.9827107099662122,0.9833196004333973,0.9828977632110075,0.9818180833193688,0.9841359314511813,0.9829021090694506,0.9806692403728645,0.9877590197984472,0.9833273498187278,0.981700512922728,0.985186215776472,0.9829766024487688,0.9848229677227325,0.9850591050354149,0.9811896594963744,0.9788559983714875,0.9834586950757088,0.9830458722564123,0.9845193516594171,0.9824848010921541,0.9840481020189761,0.9826222201514034,0.9831211046762426,0.9821054974833665,0.9825944909375257,0.9836475753481939,0.9821984941699491,0.9798023949562613,0.9842524529667106,0.9837338930435389,0.9838202108595703,0.9825195681036172
88283095c3fffff,0.9810130114291221,0.980974031013558,0.9785240459889639,0.9814422174065386,0.9773760898984265,0.9816139528960155,0.9808487968758671,0.9820673185767059,1.0,0.9795521280137759,0.9807032836139532,0.9815997775717827,0.981799488584828,0.9842649623124287,0.9804705503579376,0.9812796333459441,0.9786660991504327,0.9819183324820089,0.9818807933456397,0.9812439026770117,0.9775699043873125,0.9826185307504207,0.9799499633771077,0.9814831784343381,0.9808447834479849,0.9760471089147011,0.9806725419073798,0.9780839096853624,0.9802092740454666,0.9795385208136718,0.974716805813583,0.9795365846292281,0.9780137827534812,0.982022028809071,0.9796872684279212,0.9836390027142906,0.983682718278799,0.9791204775714979,0.987914702284926,0.9814728359187213,0.9825254951648826,0.9854227789156683,0.9816470605806237,0.9777443290837315,0.9838829689731442,0.9814077540251926,0.9788609640130991,0.9823353071178144,0.9808475836627678,0.9850353226713847,0.9796933893112713,0.9796184841902954,0.9791485016975081,0.9838981091183612,0.9802915406612909,0.979962403330102,0.979586874611099,0.9808950164699458,0.9818625673739639,0.9873122893758072,0.9801844897168298,0.9758229629330418,0.9859481670216246,0.9838312372934482,0.9868026039701482,0.9821590871703855,0.978844434494363,0.982089101245409,0.977383618985195,0.9756124538765893,0.9815119856137572,0.9823252394720283,0.9802452201350609,0.9812859601586276,0.9799704381612389,0.9782489187617995,0.9817258071666212,0.9802362343374407,0.979859068089595,0.9791514416731816,0.981994008193807,0.9809969755822321,0.9813582216224962,0.9807875395305953,0.9821270595445808,0.9742322775629086,0.9800333840783381,0.9802515601611292,0.9805908732645104,0.9816127154783788,0.9785057703568865,0.9773386571695398,0.9797710639003834,0.9809969644055755,0.9844032949240895,0.9818942428858903,0.9820574759902622,0.9782853740673084,0.9849991971760597,0.9789380333324736,0.9801471408818347,0.9852302864186028,0.97800762328971,0.9789283526682128,0.979195649467155,0.9823835756856361,0.9778905158720582,0.9803598955442081,0.9803157882341589,0.9844574806880619,0.9823541201052864,0.9823677889002896,0.9799400244255976,0.9867349022232964,0.9753381334330717,0.9820388870129821,0.9820341842492188,0.9808851108159778,0.9815329981009479,0.9802616459514628,0.9801243271285242,0.9821630608525906,0.9805908518798112,0.9795678693110216,0.9858560235628226,0.9816816881149023,0.9800035800115634,0.9830807366704604,0.982984352039093,0.9833194090933649,0.9831718458198213,0.9783583927108493,0.9775785895584604,0.9818228387990313,0.9806145300468756,0.983374000164549,0.9812278713369407,0.9813237826662651,0.9806760508279783,0.9800638247753514,0.9803512358719132,0.9827397810311516,0.982100169805228,0.9806226050685883,0.9783383099158395,0.982499597634695,0.9817581907866966,0.9816622508815337,0.9799834139491541
